NUMERO_NIVEL;CODIGO_AREA_CONHECIMENTO;CODIGO_GRANDE_AREA;NOME_GRANDE_AREA;CODIGO_AREA;NOME_AREA;CODIGO_SUB_AREA;NOME_SUB_AREA;CODIGO_ESPECIALIDADE;NOME_ESPECIALIDADE
"4";"31206069";"30000009";"Engenharias";"31200001";"Engenharia Aeroespacial";"31206000";"Sistemas Aeroespaciais";"31206069";"Normatização e Certificação de Qualidade de Aeronaves e Componentes"
"4";"31206077";"30000009";"Engenharias";"31200001";"Engenharia Aeroespacial";"31206000";"Sistemas Aeroespaciais";"31206077";"Manutenção de Sistemas Aeroespaciais"
"2";"31300006";"30000009";"Engenharias";"31300006";"Engenharia Biomédica";"";"";"";""
"3";"31301002";"30000009";"Engenharias";"31300006";"Engenharia Biomédica";"31301002";"Bioengenharia";"";""
"4";"31301010";"30000009";"Engenharias";"31300006";"Engenharia Biomédica";"31301002";"Bioengenharia";"31301010";"Processamento de Sinais Biológicos"
"4";"31301029";"30000009";"Engenharias";"31300006";"Engenharia Biomédica";"31301002";"Bioengenharia";"31301029";"Modelagem de Fenômenos Biológicos"
"4";"31301037";"30000009";"Engenharias";"31300006";"Engenharia Biomédica";"31301002";"Bioengenharia";"31301037";"Modelagem de Sistemas Biológicos"
"3";"31302009";"30000009";"Engenharias";"31300006";"Engenharia Biomédica";"31302009";"Engenharia Médica";"";""
"4";"31302017";"30000009";"Engenharias";"31300006";"Engenharia Biomédica";"31302009";"Engenharia Médica";"31302017";"Biomateriais e Materiais Biocompatíveis"
"4";"31302025";"30000009";"Engenharias";"31300006";"Engenharia Biomédica";"31302009";"Engenharia Médica";"31302025";"Transdutores para Aplicações Biomédicas"
"4";"31302033";"30000009";"Engenharias";"31300006";"Engenharia Biomédica";"31302009";"Engenharia Médica";"31302033";"Instrumentação Odontológica e Médico-Hospitalar"
"4";"31302041";"30000009";"Engenharias";"31300006";"Engenharia Biomédica";"31302009";"Engenharia Médica";"31302041";"Tecnologia de Próteses"
"2";"31400000";"30000009";"Engenharias";"31400000";"Engenharia de Energia";"";"";"";""
"3";"31401007";"30000009";"Engenharias";"31400000";"Engenharia de Energia";"31401007";"Planejamento Energético";"";""
"4";"31401015";"30000009";"Engenharias";"31400000";"Engenharia de Energia";"31401007";"Planejamento Energético";"31401015";"Sistemas Energéticos"
"4";"31401023";"30000009";"Engenharias";"31400000";"Engenharia de Energia";"31401007";"Planejamento Energético";"31401023";"Política Energética Regional e Nacional"
"4";"31401031";"30000009";"Engenharias";"31400000";"Engenharia de Energia";"31401007";"Planejamento Energético";"31401031";"Uso Eficiente de Energia"
"4";"31401040";"30000009";"Engenharias";"31400000";"Engenharia de Energia";"31401007";"Planejamento Energético";"31401040";"Análise de Impactos Produzidos por Sistemas Energéticos"
"3";"31402003";"30000009";"Engenharias";"31400000";"Engenharia de Energia";"31402003";"Fontes Renováveis de Energia";"";""
"4";"31402011";"30000009";"Engenharias";"31400000";"Engenharia de Energia";"31402003";"Fontes Renováveis de Energia";"31402011";"Energia Solar Térmica"
"4";"31402020";"30000009";"Engenharias";"31400000";"Engenharia de Energia";"31402003";"Fontes Renováveis de Energia";"31402020";"Energia Solar Fotovoltáica"
"4";"31402038";"30000009";"Engenharias";"31400000";"Engenharia de Energia";"31402003";"Fontes Renováveis de Energia";"31402038";"Energia Eólica"
"4";"31402046";"30000009";"Engenharias";"31400000";"Engenharia de Energia";"31402003";"Fontes Renováveis de Energia";"31402046";"Micro-centrais Hidrelétricas"
"4";"31402054";"30000009";"Engenharias";"31400000";"Engenharia de Energia";"31402003";"Fontes Renováveis de Energia";"31402054";"Energia das Ondas e Marés"
"4";"31402062";"30000009";"Engenharias";"31400000";"Engenharia de Energia";"31402003";"Fontes Renováveis de Energia";"31402062";"Energia de Biomassa"
"4";"31402070";"30000009";"Engenharias";"31400000";"Engenharia de Energia";"31402003";"Fontes Renováveis de Energia";"31402070";"Sistemas Híbridos e Sistemas Não-convencionais de Armazenagem de Energia"
"1";"40000001";"40000001";"Ciências da Saúde";"";"";"";"";"";""
"2";"40100006";"40000001";"Ciências da Saúde";"40100006";"Medicina";"";"";"";""
"3";"40101002";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"";""
"4";"40101010";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101010";"Angiologia"
"4";"40101029";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101029";"Dermatologia"
"4";"40101037";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101037";"Alergologia e Imunologia Clínica"
"4";"40101045";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101045";"Cancerologia"
"4";"40101053";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101053";"Hematologia"
"4";"40101061";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101061";"Endocrinologia"
"4";"40101070";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101070";"Neurologia"
"4";"40101088";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101088";"Pediatria"
"4";"40101096";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101096";"Doenças Infecciosas e Parasitárias"
"4";"40101100";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101100";"Cardiologia"
"4";"40101118";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101118";"Gastroenterologia"
"4";"40101126";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101126";"Pneumologia"
"4";"40101134";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101134";"Nefrologia"
"4";"40101142";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101142";"Reumatologia"
"4";"40101150";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101150";"Ginecologia e Obstetrícia"
"4";"40101169";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101169";"Fisiatria"
"4";"40101177";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101177";"Oftalmologia"
"4";"40101186";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40101002";"Clínica Médica";"40101186";"Ortopedia"
"3";"40102009";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40102009";"Cirurgia";"";""
"4";"40102017";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40102009";"Cirurgia";"40102017";"Cirurgia Plástica e Restauradora"
"4";"40102025";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40102009";"Cirurgia";"40102025";"Cirurgia Otorrinolaringológica"
"4";"40102033";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40102009";"Cirurgia";"40102033";"Cirurgia Oftalmológica"
"4";"40102041";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40102009";"Cirurgia";"40102041";"Cirurgia Cardiovascular"
"4";"40102050";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40102009";"Cirurgia";"40102050";"Cirurgia Toráxica"
"4";"40102068";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40102009";"Cirurgia";"40102068";"Cirurgia Gastroenterologia"
"4";"40102076";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40102009";"Cirurgia";"40102076";"Cirurgia Pediátrica"
"4";"40102084";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40102009";"Cirurgia";"40102084";"Neurocirurgia"
"4";"40102092";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40102009";"Cirurgia";"40102092";"Cirurgia Urológica"
"4";"40102106";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40102009";"Cirurgia";"40102106";"Cirurgia Proctológica"
"4";"40102114";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40102009";"Cirurgia";"40102114";"Cirurgia Ortopédica"
"4";"40102122";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40102009";"Cirurgia";"40102122";"Cirurgia Traumatológica"
"4";"40102130";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40102009";"Cirurgia";"40102130";"Anestesiologia"
"4";"40102149";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40102009";"Cirurgia";"40102149";"Cirurgia Experimental"
"3";"40103005";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40103005";"Saúde Materno-Infantil";"";""
"3";"40104001";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40104001";"Psiquiatria";"";""
"3";"40105008";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40105008";"Anatomia Patológica e Patologia Clínica";"";""
"3";"40106004";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40106004";"Radiologia Médica";"";""
"3";"40107000";"40000001";"Ciências da Saúde";"40100006";"Medicina";"40107000";"Medicina Legal e Deontologia";"";""
"2";"40200000";"40000001";"Ciências da Saúde";"40200000";"Odontologia";"";"";"";""
"3";"40201007";"40000001";"Ciências da Saúde";"40200000";"Odontologia";"40201007";"Clínica Odontológica";"";""
"3";"40202003";"40000001";"Ciências da Saúde";"40200000";"Odontologia";"40202003";"Cirurgia Buco-Maxilo-Facial";"";""
"3";"40203000";"40000001";"Ciências da Saúde";"40200000";"Odontologia";"40203000";"Ortodontia";"";""
"3";"40204006";"40000001";"Ciências da Saúde";"40200000";"Odontologia";"40204006";"Odontopediatria";"";""
"3";"40205002";"40000001";"Ciências da Saúde";"40200000";"Odontologia";"40205002";"Periodontia";"";""
"3";"40206009";"40000001";"Ciências da Saúde";"40200000";"Odontologia";"40206009";"Endodontia";"";""
"3";"40207005";"40000001";"Ciências da Saúde";"40200000";"Odontologia";"40207005";"Radiologia Odontológica";"";""
"3";"40208001";"40000001";"Ciências da Saúde";"40200000";"Odontologia";"40208001";"Odontologia Social e Preventiva";"";""
"3";"40209008";"40000001";"Ciências da Saúde";"40200000";"Odontologia";"40209008";"Materiais Odontológicos";"";""
"2";"40300005";"40000001";"Ciências da Saúde";"40300005";"Farmácia";"";"";"";""
"3";"40301001";"40000001";"Ciências da Saúde";"40300005";"Farmácia";"40301001";"Farmacotécnica e tecnologia farmacêutica";"";""
"3";"40302008";"40000001";"Ciências da Saúde";"40300005";"Farmácia";"40302008";"Farmacognosia";"";""
"3";"40303004";"40000001";"Ciências da Saúde";"40300005";"Farmácia";"40303004";"Avaliação e analises toxicológicas";"";""
"3";"40304000";"40000001";"Ciências da Saúde";"40300005";"Farmácia";"40304000";"Garantia e controle de qualidade farmacêuticos";"";""
"3";"40306003";"40000001";"Ciências da Saúde";"40300005";"Farmácia";"40306003";"Fisiopatologia e diagnóstico laboratorial";"";""
"3";"40307000";"40000001";"Ciências da Saúde";"40300005";"Farmácia";"40307000";"Farmácia clínica, assistência e atenção farmacêuticas";"";""
"3";"40308006";"40000001";"Ciências da Saúde";"40300005";"Farmácia";"40308006";"Química Farmacêutica Medicinal";"";""
"2";"40400000";"40000001";"Ciências da Saúde";"40400000";"Enfermagem";"";"";"";""
"3";"40401006";"40000001";"Ciências da Saúde";"40400000";"Enfermagem";"40401006";"Enfermagem em Saúde do Adulto e do Idoso";"";""
"3";"40402002";"40000001";"Ciências da Saúde";"40400000";"Enfermagem";"40402002";"Enfermagem em Saúde da Mulher";"";""
"3";"40403009";"40000001";"Ciências da Saúde";"40400000";"Enfermagem";"40403009";"Enfermagem em Saúde da Criança e do Adolescente";"";""
"3";"40404005";"40000001";"Ciências da Saúde";"40400000";"Enfermagem";"40404005";"Enfermagem em Saúde Mental";"";""
"3";"40405001";"40000001";"Ciências da Saúde";"40400000";"Enfermagem";"40405001";"Enfermagem em Doenças Emergentes, Reemergentes e Negligenciadas";"";""
"3";"40406008";"40000001";"Ciências da Saúde";"40400000";"Enfermagem";"40406008";"Enfermagem em Saúde Coletiva";"";""
"3";"40407004";"40000001";"Ciências da Saúde";"40400000";"Enfermagem";"40407004";"Enfermagem Fundamental";"";""
"3";"40408000";"40000001";"Ciências da Saúde";"40400000";"Enfermagem";"40408000";"Enfermagem na Gestão e Gerenciamento";"";""
"2";"40500004";"40000001";"Ciências da Saúde";"40500004";"Nutrição";"";"";"";""
"3";"40501000";"40000001";"Ciências da Saúde";"40500004";"Nutrição";"40501000";"Bioquímica da Nutrição";"";""
"3";"40502007";"40000001";"Ciências da Saúde";"40500004";"Nutrição";"40502007";"Dietética";"";""
"3";"40503003";"40000001";"Ciências da Saúde";"40500004";"Nutrição";"40503003";"Análise Nutricional de População";"";""
"3";"40504000";"40000001";"Ciências da Saúde";"40500004";"Nutrição";"40504000";"Desnutrição e Desenvolvimento Fisiológico";"";""
"2";"40600009";"40000001";"Ciências da Saúde";"40600009";"Saúde Coletiva";"";"";"";""
"3";"40601005";"40000001";"Ciências da Saúde";"40600009";"Saúde Coletiva";"40601005";"Epidemiologia";"";""
"3";"40602001";"40000001";"Ciências da Saúde";"40600009";"Saúde Coletiva";"40602001";"Saúde Pública";"";""
"3";"40603008";"40000001";"Ciências da Saúde";"40600009";"Saúde Coletiva";"40603008";"Medicina Preventiva";"";""
"2";"40700003";"40000001";"Ciências da Saúde";"40700003";"Fonoaudiologia";"";"";"";""
"2";"40800008";"40000001";"Ciências da Saúde";"40800008";"Fisioterapia e Terapia Ocupacional";"";"";"";""
"2";"40900002";"40000001";"Ciências da Saúde";"40900002";"Educação Física";"";"";"";""
"1";"50000004";"50000004";"Ciências Agrárias";"";"";"";"";"";""
"2";"50100009";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"";"";"";""
"3";"50101005";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50101005";"Ciência do Solo";"";""
"4";"50101013";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50101005";"Ciência do Solo";"50101013";"Gênese, Morfologia e Classificação dos Solos"
"4";"50101021";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50101005";"Ciência do Solo";"50101021";"Física do Solo"
"4";"50101030";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50101005";"Ciência do Solo";"50101030";"Química do Solo"
"4";"50101048";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50101005";"Ciência do Solo";"50101048";"Microbiologia e Bioquímica do Solo"
"4";"50101056";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50101005";"Ciência do Solo";"50101056";"Fertilidade do Solo e Adubação"
"4";"50101064";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50101005";"Ciência do Solo";"50101064";"Manejo e Conservação do Solo"
"3";"50102001";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50102001";"Fitossanidade";"";""
"4";"50102010";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50102001";"Fitossanidade";"50102010";"Fitopatologia"
"4";"50102028";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50102001";"Fitossanidade";"50102028";"Entomologia Agrícola"
"4";"50102036";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50102001";"Fitossanidade";"50102036";"Parasitologia Agrícola"
"4";"50102044";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50102001";"Fitossanidade";"50102044";"Microbiologia Agrícola"
"4";"50102052";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50102001";"Fitossanidade";"50102052";"Defesa Fitossanitária"
"3";"50103008";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50103008";"Fitotecnia";"";""
"4";"50103016";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50103008";"Fitotecnia";"50103016";"Manejo e Tratos Culturais"
"4";"50103024";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50103008";"Fitotecnia";"50103024";"Mecanização Agrícola"
"4";"50103032";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50103008";"Fitotecnia";"50103032";"Produção e Beneficiamento de Sementes"
"4";"50103040";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50103008";"Fitotecnia";"50103040";"Produção de Mudas"
"4";"50103059";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50103008";"Fitotecnia";"50103059";"Melhoramento Vegetal"
"4";"50103067";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50103008";"Fitotecnia";"50103067";"Fisiologia de Plantas Cultivadas"
"4";"50103075";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50103008";"Fitotecnia";"50103075";"Matologia"
"3";"50104004";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50104004";"Floricultura, Parques e Jardins";"";""
"4";"50104012";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50104004";"Floricultura, Parques e Jardins";"50104012";"Floricultura"
"4";"50104020";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50104004";"Floricultura, Parques e Jardins";"50104020";"Parques e Jardins"
"4";"50104039";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50104004";"Floricultura, Parques e Jardins";"50104039";"Arborização de Vias Públicas"
"3";"50105000";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50105000";"Agrometeorologia";"";""
"3";"50106007";"50000004";"Ciências Agrárias";"50100009";"Agronomia";"50106007";"Extensão Rural";"";""
"2";"50200003";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"";"";"";""
"3";"50201000";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50201000";"Silvicultura";"";""
"4";"50201018";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50201000";"Silvicultura";"50201018";"Dendrologia"
"4";"50201026";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50201000";"Silvicultura";"50201026";"Florestamento e Reflorestamento"
"4";"50201034";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50201000";"Silvicultura";"50201034";"Genética e Melhoramento Florestal"
"4";"50201042";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50201000";"Silvicultura";"50201042";"Sementes Florestais"
"4";"50201050";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50201000";"Silvicultura";"50201050";"Nutrição Florestal"
"4";"50201069";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50201000";"Silvicultura";"50201069";"Fisiologia Florestal"
"4";"50201077";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50201000";"Silvicultura";"50201077";"Solos Florestais"
"4";"50201085";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50201000";"Silvicultura";"50201085";"Proteção Florestal"
"3";"50202006";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50202006";"Manejo Florestal";"";""
"4";"50202014";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50202006";"Manejo Florestal";"50202014";"Economia Florestal"
"4";"50202022";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50202006";"Manejo Florestal";"50202022";"Política e Legislação Florestal"
"4";"50202030";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50202006";"Manejo Florestal";"50202030";"Administração Florestal"
"4";"50202049";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50202006";"Manejo Florestal";"50202049";"Dendrometria e Inventário Florestal"
"4";"50202057";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50202006";"Manejo Florestal";"50202057";"Fotointerpretação Florestal"
"4";"50202065";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50202006";"Manejo Florestal";"50202065";"Ordenamento Florestal"
"3";"50203002";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50203002";"Técnicas e Operações Florestais";"";""
"4";"50203010";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50203002";"Técnicas e Operações Florestais";"50203010";"Exploração Florestal"
"4";"50203029";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50203002";"Técnicas e Operações Florestais";"50203029";"Mecanização Florestal"
"3";"50204009";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50204009";"Tecnologia e Utilização de Produtos Florestais";"";""
"4";"50204017";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50204009";"Tecnologia e Utilização de Produtos Florestais";"50204017";"Anatomia e Identificação de Produtos Florestais"
"4";"50204025";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50204009";"Tecnologia e Utilização de Produtos Florestais";"50204025";"Propriedades Fisico-Mecânicas da Madeira"
"4";"50204033";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50204009";"Tecnologia e Utilização de Produtos Florestais";"50204033";"Relações Água-Madeira e Secagem"
"4";"50204041";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50204009";"Tecnologia e Utilização de Produtos Florestais";"50204041";"Tratamento da Madeira"
"4";"50204050";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50204009";"Tecnologia e Utilização de Produtos Florestais";"50204050";"Processamento Mecânico da Madeira"
"4";"50204068";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50204009";"Tecnologia e Utilização de Produtos Florestais";"50204068";"Química da Madeira"
"4";"50204076";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50204009";"Tecnologia e Utilização de Produtos Florestais";"50204076";"Resinas de Madeiras"
"4";"50204084";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50204009";"Tecnologia e Utilização de Produtos Florestais";"50204084";"Tecnologia de Celulose e Papel"
"4";"50204092";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50204009";"Tecnologia e Utilização de Produtos Florestais";"50204092";"Tecnologia de Chapas"
"3";"50205005";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50205005";"Conservação da Natureza";"";""
"4";"50205013";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50205005";"Conservação da Natureza";"50205013";"Hidrologia Florestal"
"4";"50205021";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50205005";"Conservação da Natureza";"50205021";"Conservação de Áreas Silvestres"
"4";"50205030";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50205005";"Conservação da Natureza";"50205030";"Conservação de Bacias Hidrográficas"
"4";"50205048";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50205005";"Conservação da Natureza";"50205048";"Recuperação de Areas Degradadas"
"3";"50206001";"50000004";"Ciências Agrárias";"50200003";"Recursos Florestais e Engenharia Florestal";"50206001";"Energia de Biomassa Florestal";"";""
"2";"50300008";"50000004";"Ciências Agrárias";"50300008";"Engenharia Agrícola";"";"";"";""
"3";"50301004";"50000004";"Ciências Agrárias";"50300008";"Engenharia Agrícola";"50301004";"Máquinas e Implementos Agrícolas";"";""
"3";"50302000";"50000004";"Ciências Agrárias";"50300008";"Engenharia Agrícola";"50302000";"Engenharia de Água e Solo";"";""
"4";"50302019";"50000004";"Ciências Agrárias";"50300008";"Engenharia Agrícola";"50302000";"Engenharia de Água e Solo";"50302019";"Irrigação e Drenagem"
"4";"50302027";"50000004";"Ciências Agrárias";"50300008";"Engenharia Agrícola";"50302000";"Engenharia de Água e Solo";"50302027";"Conservação de Solo e Água"
"3";"50303007";"50000004";"Ciências Agrárias";"50300008";"Engenharia Agrícola";"50303007";"Engenharia de Processamento de Produtos Agrícolas";"";""
"4";"50303015";"50000004";"Ciências Agrárias";"50300008";"Engenharia Agrícola";"50303007";"Engenharia de Processamento de Produtos Agrícolas";"50303015";"Pré-Processamento de Produtos Agrícolas"
"4";"50303023";"50000004";"Ciências Agrárias";"50300008";"Engenharia Agrícola";"50303007";"Engenharia de Processamento de Produtos Agrícolas";"50303023";"Armazenamento de Produtos Agrícolas"
"4";"50303031";"50000004";"Ciências Agrárias";"50300008";"Engenharia Agrícola";"50303007";"Engenharia de Processamento de Produtos Agrícolas";"50303031";"Transferência de Produtos Agrícolas"
"3";"50304003";"50000004";"Ciências Agrárias";"50300008";"Engenharia Agrícola";"50304003";"Construções Rurais e Ambiência";"";""
"4";"50304011";"50000004";"Ciências Agrárias";"50300008";"Engenharia Agrícola";"50304003";"Construções Rurais e Ambiência";"50304011";"Assentamento Rural"
"4";"50304020";"50000004";"Ciências Agrárias";"50300008";"Engenharia Agrícola";"50304003";"Construções Rurais e Ambiência";"50304020";"Engenharia de Construções Rurais"
"4";"50304038";"50000004";"Ciências Agrárias";"50300008";"Engenharia Agrícola";"50304003";"Construções Rurais e Ambiência";"50304038";"Saneamento Rural"
"3";"50305000";"50000004";"Ciências Agrárias";"50300008";"Engenharia Agrícola";"50305000";"Energização Rural";"";""
"2";"50400002";"50000004";"Ciências Agrárias";"50400002";"Zootecnia";"";"";"";""
"3";"50401009";"50000004";"Ciências Agrárias";"50400002";"Zootecnia";"50401009";"Ecologia dos Animais Domésticos e Etologia";"";""
"3";"50402005";"50000004";"Ciências Agrárias";"50400002";"Zootecnia";"50402005";"Genética e Melhoramento dos Animais Domésticos";"";""
"3";"50403001";"50000004";"Ciências Agrárias";"50400002";"Zootecnia";"50403001";"Nutrição e Alimentação Animal";"";""
"4";"50403010";"50000004";"Ciências Agrárias";"50400002";"Zootecnia";"50403001";"Nutrição e Alimentação Animal";"50403010";"Exigências Nutricionais dos Animais"
"4";"50403028";"50000004";"Ciências Agrárias";"50400002";"Zootecnia";"50403001";"Nutrição e Alimentação Animal";"50403028";"Avaliação de Alimentos para Animais"
"4";"50403036";"50000004";"Ciências Agrárias";"50400002";"Zootecnia";"50403001";"Nutrição e Alimentação Animal";"50403036";"Conservação de Alimentos para Animais"
"3";"50404008";"50000004";"Ciências Agrárias";"50400002";"Zootecnia";"50404008";"Pastagem e Forragicultura";"";""
"4";"50404016";"50000004";"Ciências Agrárias";"50400002";"Zootecnia";"50404008";"Pastagem e Forragicultura";"50404016";"Avaliação, Produção e Conservação de Forragens"
"4";"50404024";"50000004";"Ciências Agrárias";"50400002";"Zootecnia";"50404008";"Pastagem e Forragicultura";"50404024";"Manejo e Conservação de Pastagens"
"4";"50404032";"50000004";"Ciências Agrárias";"50400002";"Zootecnia";"50404008";"Pastagem e Forragicultura";"50404032";"Fisiologia de Plantas Forrageiras"
"4";"50404040";"50000004";"Ciências Agrárias";"50400002";"Zootecnia";"50404008";"Pastagem e Forragicultura";"50404040";"Melhoramento de Plantas Forrageiras e Produção de Sementes"
"4";"50404059";"50000004";"Ciências Agrárias";"50400002";"Zootecnia";"50404008";"Pastagem e Forragicultura";"50404059";"Toxicologia e Plantas Tóxicas"
"3";"50405004";"50000004";"Ciências Agrárias";"50400002";"Zootecnia";"50405004";"Produção Animal";"";""
"4";"50405012";"50000004";"Ciências Agrárias";"50400002";"Zootecnia";"50405004";"Produção Animal";"50405012";"Criação de Animais"
"4";"50405020";"50000004";"Ciências Agrárias";"50400002";"Zootecnia";"50405004";"Produção Animal";"50405020";"Manejo de Animais"
